car_id,car_type,color,year,km,average_price,transmission,body_type
11787,Mazda_CX-5_2021,Blue,2021,27149508,760717,Manual,Sedan
12263,Mazda_CX-5_2021,Black,2021,33877854,760717,Manual,Sedan
12901,Mazda_CX-5_2021,Blue,2021,29686797,760717,Manual,Sedan
13041,Mazda_CX-5_2021,Blue,2021,30436201,760717,Manual,Sedan
13925,Mazda_CX-5_2021,Black,2021,30040666,760717,Manual,Sedan
14118,Mazda_CX-5_2021,Black,2021,33315145,760717,Manual,Sedan
14383,Mazda_CX-5_2021,Red,2021,26125479,760717,Manual,Sedan
16192,Mazda_CX-5_2021,Black,2021,35041467,760717,Manual,Sedan
17643,Mazda_CX-5_2021,Black,2021,28153734,760717,Manual,Sedan
22,Ford_Figo_2016,Black,2016,28485594,368051,Manual,Sedan
1520,Ford_Figo_2016,Black,2016,27302929,368051,Manual,Sedan
2687,Ford_Figo_2016,Orange,2016,28875106,368051,Manual,Sedan
2869,Ford_Figo_2016,Orange,2016,30547265,368051,Manual,Sedan
3726,Ford_Figo_2016,Blue,2016,30747531,368051,Manual,Sedan
4123,Ford_Figo_2016,Black,2016,30948802,368051,Manual,Sedan
4532,Ford_Figo_2016,Blue,2016,30014767,368051,Manual,Sedan
5196,Ford_Figo_2016,White,2016,34116452,368051,Manual,Sedan
7190,Ford_Figo_2016,White,2016,28334651,368051,Manual,Sedan
8824,Ford_Figo_2016,Black,2016,30345345,368051,Manual,Sedan
8946,Ford_Figo_2016,White,2016,27123979,368051,Manual,Sedan
9151,Ford_Figo_2016,White,2016,31420322,368051,Manual,Sedan
9805,Ford_Figo_2016,Red,2016,32090652,368051,Manual,Sedan
10865,Ford_Figo_2016,Black,2016,26298334,368051,Manual,Sedan
12511,Ford_Figo_2016,White,2016,30734510,368051,Manual,Sedan
12608,Ford_Figo_2016,Black,2016,33764599,368051,Manual,Sedan
13579,Ford_Figo_2016,Black,2016,34566996,368051,Manual,Sedan
14822,Ford_Figo_2016,Black,2016,31451320,368051,Manual,Sedan
17776,Ford_Figo_2016,Red,2016,28412072,368051,Manual,Sedan
19420,Ford_Figo_2016,Black,2016,32873510,368051,Manual,Sedan
23,Lincoln_MKC_2016,Blue,2016,11516346,750479,Automatic,SUV
1665,Lincoln_MKC_2016,White,2016,4757745,750479,Automatic,SUV
2401,Lincoln_MKC_2016,Black,2016,3666789,750479,Automatic,SUV
4178,Lincoln_MKC_2016,White,2016,10271047,750479,Automatic,SUV
4734,Lincoln_MKC_2016,Blue,2016,8677958,750479,Automatic,SUV
6193,Lincoln_MKC_2016,Black,2016,7793611,750479,Automatic,SUV
6700,Lincoln_MKC_2016,Red,2016,4974123,750479,Automatic,SUV
8403,Lincoln_MKC_2016,Black,2016,8317618,750479,Automatic,SUV
11610,Lincoln_MKC_2016,Black,2016,11066933,750479,Automatic,SUV
12504,Lincoln_MKC_2016,White,2016,5041081,750479,Automatic,SUV
13350,Lincoln_MKC_2016,Black,2016,6803825,750479,Automatic,SUV
15679,Lincoln_MKC_2016,Black,2016,5435911,750479,Automatic,SUV
16616,Lincoln_MKC_2016,White,2016,3440011,750479,Automatic,SUV
19295,Lincoln_MKC_2016,Red,2016,7823025,750479,Automatic,SUV
24,Mazda_CX-9_2012,White,2012,36159633,344893,Automatic,SUV
215,Mazda_CX-9_2012,Black,2012,41378276,344893,Automatic,SUV
2836,Mazda_CX-9_2012,Red,2012,39896144,344893,Automatic,SUV
3070,Mazda_CX-9_2012,Orange,2012,33668018,344893,Automatic,SUV
3461,Mazda_CX-9_2012,Blue,2012,33801167,344893,Automatic,SUV
7216,Mazda_CX-9_2012,Black,2012,37126438,344893,Automatic,SUV
7964,Mazda_CX-9_2012,Red,2012,37152476,344893,Automatic,SUV
9544,Mazda_CX-9_2012,Red,2012,33795717,344893,Automatic,SUV
12646,Mazda_CX-9_2012,White,2012,32045972,344893,Automatic,SUV
12890,Mazda_CX-9_2012,Blue,2012,37893368,344893,Automatic,SUV
16962,Mazda_CX-9_2012,White,2012,37356222,344893,Automatic,SUV
17674,Mazda_CX-9_2012,Black,2012,39672345,344893,Automatic,SUV
17777,Mazda_CX-9_2012,Red,2012,34921355,344893,Automatic,SUV
19098,Mazda_CX-9_2012,Black,2012,41252929,344893,Automatic,SUV
122,Renault_Kangoo_2015,Blue,2015,14495665,265664,Automatic,Sedan
132,Renault_Kangoo_2015,Black,2015,15808804,265664,Automatic,Sedan
391,Renault_Kangoo_2015,White,2015,16668623,265664,Automatic,Sedan
1041,Renault_Kangoo_2015,Black,2015,13970057,265664,Automatic,Sedan
2980,Renault_Kangoo_2015,Red,2015,14294589,265664,Automatic,Sedan
3375,Renault_Kangoo_2015,Blue,2015,17270073,265664,Automatic,Sedan
7391,Renault_Kangoo_2015,White,2015,17523405,265664,Automatic,Sedan
7746,Renault_Kangoo_2015,Red,2015,16432256,265664,Automatic,Sedan
8705,Renault_Kangoo_2015,Black,2015,20503917,265664,Automatic,Sedan
8802,Renault_Kangoo_2015,Blue,2015,22641045,265664,Automatic,Sedan
10884,Renault_Kangoo_2015,White,2015,17549532,265664,Automatic,Sedan
11392,Renault_Kangoo_2015,Red,2015,20423884,265664,Automatic,Sedan
16766,Renault_Kangoo_2015,Black,2015,13023532,265664,Automatic,Sedan
17550,Renault_Kangoo_2015,Black,2015,16496349,265664,Automatic,Sedan
19446,Renault_Kangoo_2015,White,2015,18363962,265664,Automatic,Sedan
26,Jaguar_XF_2013,Blue,2013,31301066,561149,Automatic,SUV
974,Jaguar_XF_2013,Red,2013,35853024,561149,Automatic,SUV
2525,Jaguar_XF_2013,Blue,2013,31419614,561149,Automatic,SUV
2548,Jaguar_XF_2013,Red,2013,33435430,561149,Automatic,SUV
2799,Jaguar_XF_2013,Black,2013,32227298,561149,Automatic,SUV
3310,Jaguar_XF_2013,Black,2013,34601567,561149,Automatic,SUV
3331,Jaguar_XF_2013,Orange,2013,32532729,561149,Automatic,SUV
3365,Jaguar_XF_2013,Blue,2013,32253265,561149,Automatic,SUV
3523,Jaguar_XF_2013,Blue,2013,28483983,561149,Automatic,SUV
4172,Jaguar_XF_2013,Orange,2013,29833148,561149,Automatic,SUV
4902,Jaguar_XF_2013,White,2013,31799593,561149,Automatic,SUV
5075,Jaguar_XF_2013,Black,2013,27559618,561149,Automatic,SUV
5872,Jaguar_XF_2013,White,2013,28382492,561149,Automatic,SUV
5908,Jaguar_XF_2013,Black,2013,29816137,561149,Automatic,SUV
6814,Jaguar_XF_2013,Black,2013,29706093,561149,Automatic,SUV
7917,Jaguar_XF_2013,Red,2013,26966367,561149,Automatic,SUV
8126,Jaguar_XF_2013,White,2013,35855776,561149,Automatic,SUV
8963,Jaguar_XF_2013,Black,2013,32777820,561149,Automatic,SUV
9083,Jaguar_XF_2013,Red,2013,32562221,561149,Automatic,SUV
19591,Jaguar_XF_2013,Black,2013,30188055,561149,Automatic,SUV
27,Nissan_Sentra_2012,Black,2012,30599450,620609,Manual,Sedan
964,Nissan_Sentra_2012,Black,2012,37850272,620609,Manual,Sedan
1090,Nissan_Sentra_2012,Blue,2012,32976614,620609,Manual,Sedan
3408,Nissan_Sentra_2012,Orange,2012,35528834,620609,Manual,Sedan
5651,Nissan_Sentra_2012,Red,2012,36622379,620609,Manual,Sedan
6558,Nissan_Sentra_2012,White,2012,28390493,620609,Manual,Sedan
6988,Nissan_Sentra_2012,White,2012,30171989,620609,Manual,Sedan
7098,Nissan_Sentra_2012,Black,2012,35783640,620609,Manual,Sedan
9465,Nissan_Sentra_2012,Black,2012,29212725,620609,Manual,Sedan
10216,Nissan_Sentra_2012,Red,2012,31939089,620609,Manual,Sedan
10221,Nissan_Sentra_2012,Blue,2012,33845093,620609,Manual,Sedan
10733,Nissan_Sentra_2012,White,2012,29099676,620609,Manual,Sedan
10763,Nissan_Sentra_2012,White,2012,32465892,620609,Manual,Sedan
12124,Nissan_Sentra_2012,White,2012,29057134,620609,Manual,Sedan
13548,Nissan_Sentra_2012,White,2012,33417192,620609,Manual,Sedan
14109,Nissan_Sentra_2012,Red,2012,33975336,620609,Manual,Sedan
14176,Nissan_Sentra_2012,Red,2012,30203961,620609,Manual,Sedan
14198,Nissan_Sentra_2012,Black,2012,36158967,620609,Manual,Sedan
17504,Nissan_Sentra_2012,Black,2012,33093232,620609,Manual,Sedan
17691,Nissan_Sentra_2012,Red,2012,30522208,620609,Manual,Sedan
18514,Nissan_Sentra_2012,Black,2012,37875084,620609,Manual,Sedan
19199,Nissan_Sentra_2012,Black,2012,36029926,620609,Manual,Sedan
19230,Nissan_Sentra_2012,White,2012,30854885,620609,Manual,Sedan
19629,Nissan_Sentra_2012,White,2012,31394642,620609,Manual,Sedan
28,GMC_Acadia_2011,White,2011,27417366,840794,Manual,Sedan
1375,GMC_Acadia_2011,White,2011,27322099,840794,Manual,Sedan
3700,GMC_Acadia_2011,Red,2011,21136172,840794,Manual,Sedan
4955,GMC_Acadia_2011,Red,2011,20699455,840794,Manual,Sedan
5761,GMC_Acadia_2011,Blue,2011,26669960,840794,Manual,Sedan
8770,GMC_Acadia_2011,Blue,2011,23018821,840794,Manual,Sedan
9900,GMC_Acadia_2011,Black,2011,21725639,840794,Manual,Sedan
11344,GMC_Acadia_2011,White,2011,20297615,840794,Manual,Sedan
11903,GMC_Acadia_2011,Blue,2011,22074325,840794,Manual,Sedan
13503,GMC_Acadia_2011,Blue,2011,29250769,840794,Manual,Sedan
14538,GMC_Acadia_2011,Black,2011,20992261,840794,Manual,Sedan
15511,GMC_Acadia_2011,White,2011,20366256,840794,Manual,Sedan
19302,GMC_Acadia_2011,Black,2011,23821937,840794,Manual,Sedan
29,Audi_A6_2018,White,2018,26783846,614228,Automatic,Sedan
1029,Audi_A6_2018,Red,2018,23163267,614228,Automatic,Sedan
3200,Audi_A6_2018,Red,2018,23876033,614228,Automatic,Sedan
8607,Audi_A6_2018,Red,2018,27996157,614228,Automatic,Sedan
10033,Audi_A6_2018,Red,2018,21485158,614228,Automatic,Sedan
11238,Audi_A6_2018,Red,2018,23608229,614228,Automatic,Sedan
14488,Audi_A6_2018,Red,2018,21278635,614228,Automatic,Sedan
15698,Audi_A6_2018,Black,2018,23663237,614228,Automatic,Sedan
18754,Audi_A6_2018,White,2018,27526362,614228,Automatic,Sedan
30,Porsche_Cayman_2015,Black,2015,13749199,297267,Automatic,SUV
740,Porsche_Cayman_2015,White,2015,17439951,297267,Automatic,SUV
2723,Porsche_Cayman_2015,Black,2015,13036477,297267,Automatic,SUV
2894,Porsche_Cayman_2015,Orange,2015,16069533,297267,Automatic,SUV
3150,Porsche_Cayman_2015,Blue,2015,21762982,297267,Automatic,SUV
3674,Porsche_Cayman_2015,White,2015,13030854,297267,Automatic,SUV
5225,Porsche_Cayman_2015,Blue,2015,15759417,297267,Automatic,SUV
5268,Porsche_Cayman_2015,Black,2015,19660419,297267,Automatic,SUV
9438,Porsche_Cayman_2015,Blue,2015,19259142,297267,Automatic,SUV
9883,Porsche_Cayman_2015,Red,2015,21131979,297267,Automatic,SUV
10912,Porsche_Cayman_2015,Black,2015,20780942,297267,Automatic,SUV
11672,Porsche_Cayman_2015,Red,2015,14086191,297267,Automatic,SUV
12468,Porsche_Cayman_2015,Red,2015,19242267,297267,Automatic,SUV
13542,Porsche_Cayman_2015,Blue,2015,19100783,297267,Automatic,SUV
14660,Porsche_Cayman_2015,Black,2015,16662315,297267,Automatic,SUV
14812,Porsche_Cayman_2015,Blue,2015,16870858,297267,Automatic,SUV
15869,Porsche_Cayman_2015,White,2015,21624402,297267,Automatic,SUV
16712,Porsche_Cayman_2015,Black,2015,19757571,297267,Automatic,SUV
18574,Porsche_Cayman_2015,White,2015,17226094,297267,Automatic,SUV
3532,Mercedes Benz_Clase C_2009,White,2009,32794596,639586,Automatic,Sedan
4601,Mercedes Benz_Clase C_2009,Blue,2009,31687915,639586,Automatic,Sedan
6352,Mercedes Benz_Clase C_2009,Blue,2009,30968757,639586,Automatic,Sedan
6528,Mercedes Benz_Clase C_2009,White,2009,39526845,639586,Automatic,Sedan
7819,Mercedes Benz_Clase C_2009,Blue,2009,39919336,639586,Automatic,Sedan
8364,Mercedes Benz_Clase C_2009,Black,2009,32069583,639586,Automatic,Sedan
8596,Mercedes Benz_Clase C_2009,Black,2009,37220203,639586,Automatic,Sedan
11096,Mercedes Benz_Clase C_2009,Red,2009,33951329,639586,Automatic,Sedan
12446,Mercedes Benz_Clase C_2009,Orange,2009,39083539,639586,Automatic,Sedan
12647,Mercedes Benz_Clase C_2009,Red,2009,37840886,639586,Automatic,Sedan
15530,Mercedes Benz_Clase C_2009,Blue,2009,38361466,639586,Automatic,Sedan
16231,Mercedes Benz_Clase C_2009,White,2009,31247367,639586,Automatic,Sedan
16235,Mercedes Benz_Clase C_2009,Blue,2009,33353384,639586,Automatic,Sedan
16989,Mercedes Benz_Clase C_2009,Blue,2009,36734119,639586,Automatic,Sedan
17601,Mercedes Benz_Clase C_2009,White,2009,38791234,639586,Automatic,Sedan
17886,Mercedes Benz_Clase C_2009,Black,2009,34083841,639586,Automatic,Sedan
32,Hyundai_Creta_2019,Red,2019,28538162,625782,Automatic,Sedan
1432,Hyundai_Creta_2019,Blue,2019,26417882,625782,Automatic,Sedan
4251,Hyundai_Creta_2019,White,2019,26941034,625782,Automatic,Sedan
6154,Hyundai_Creta_2019,Blue,2019,24390752,625782,Automatic,Sedan
7448,Hyundai_Creta_2019,Black,2019,24293249,625782,Automatic,Sedan
11562,Hyundai_Creta_2019,Red,2019,24750466,625782,Automatic,Sedan
14684,Hyundai_Creta_2019,Blue,2019,28323634,625782,Automatic,Sedan
15564,Hyundai_Creta_2019,Orange,2019,32460010,625782,Automatic,Sedan
19868,Hyundai_Creta_2019,Blue,2019,24452721,625782,Automatic,Sedan
33,Volkswagen_Saveiro_2015,White,2015,18051646,239404,Automatic,Sedan
1635,Volkswagen_Saveiro_2015,Orange,2015,21828426,239404,Automatic,Sedan
1769,Volkswagen_Saveiro_2015,Red,2015,16042664,239404,Automatic,Sedan
2102,Volkswagen_Saveiro_2015,Black,2015,17365022,239404,Automatic,Sedan
2107,Volkswagen_Saveiro_2015,Red,2015,16053200,239404,Automatic,Sedan
2514,Volkswagen_Saveiro_2015,Red,2015,13715334,239404,Automatic,Sedan
3487,Volkswagen_Saveiro_2015,Black,2015,21904020,239404,Automatic,Sedan
5306,Volkswagen_Saveiro_2015,Black,2015,17495698,239404,Automatic,Sedan
6448,Volkswagen_Saveiro_2015,Blue,2015,20804440,239404,Automatic,Sedan
7319,Volkswagen_Saveiro_2015,White,2015,21778902,239404,Automatic,Sedan
8080,Volkswagen_Saveiro_2015,Blue,2015,21920480,239404,Automatic,Sedan
9328,Volkswagen_Saveiro_2015,Blue,2015,19840387,239404,Automatic,Sedan
11154,Volkswagen_Saveiro_2015,Blue,2015,22107550,239404,Automatic,Sedan
11375,Volkswagen_Saveiro_2015,Orange,2015,14306946,239404,Automatic,Sedan
11468,Volkswagen_Saveiro_2015,White,2015,19762593,239404,Automatic,Sedan
12067,Volkswagen_Saveiro_2015,Black,2015,13867760,239404,Automatic,Sedan
13098,Volkswagen_Saveiro_2015,White,2015,21089319,239404,Automatic,Sedan
16566,Volkswagen_Saveiro_2015,Blue,2015,21352699,239404,Automatic,Sedan
19109,Volkswagen_Saveiro_2015,Red,2015,16533985,239404,Automatic,Sedan
19808,Volkswagen_Saveiro_2015,Red,2015,18486051,239404,Automatic,Sedan
1923,GMC_Yukon_2020,Blue,2020,21069904,615279,Manual,Sedan
6254,GMC_Yukon_2020,Black,2020,28980784,615279,Manual,Sedan
10211,GMC_Yukon_2020,Black,2020,27077182,615279,Manual,Sedan
10228,GMC_Yukon_2020,Red,2020,20530112,615279,Manual,Sedan
10507,GMC_Yukon_2020,Black,2020,27757545,615279,Manual,Sedan
11657,GMC_Yukon_2020,Blue,2020,22530577,615279,Manual,Sedan
13207,GMC_Yukon_2020,Black,2020,20246544,615279,Manual,Sedan
19814,GMC_Yukon_2020,White,2020,22202964,615279,Manual,Sedan
35,GMC_Terrain_2018,Red,2018,24030337,931495,Automatic,Sedan
357,GMC_Terrain_2018,Blue,2018,30155885,931495,Automatic,Sedan
626,GMC_Terrain_2018,Black,2018,26383961,931495,Automatic,Sedan
985,GMC_Terrain_2018,White,2018,26033940,931495,Automatic,Sedan
2373,GMC_Terrain_2018,White,2018,27992214,931495,Automatic,Sedan
3490,GMC_Terrain_2018,Black,2018,21425571,931495,Automatic,Sedan
3813,GMC_Terrain_2018,Red,2018,21903523,931495,Automatic,Sedan
6749,GMC_Terrain_2018,White,2018,24811236,931495,Automatic,Sedan
7723,GMC_Terrain_2018,Red,2018,24296246,931495,Automatic,Sedan
11945,GMC_Terrain_2018,White,2018,27649246,931495,Automatic,Sedan
12328,GMC_Terrain_2018,White,2018,20805603,931495,Automatic,Sedan
12727,GMC_Terrain_2018,Black,2018,22534828,931495,Automatic,Sedan
12777,GMC_Terrain_2018,White,2018,28206733,931495,Automatic,Sedan
15067,GMC_Terrain_2018,Black,2018,21267529,931495,Automatic,Sedan
16526,GMC_Terrain_2018,Red,2018,27325775,931495,Automatic,Sedan
17047,GMC_Terrain_2018,Red,2018,27948026,931495,Automatic,Sedan
17120,GMC_Terrain_2018,Blue,2018,26147715,931495,Automatic,Sedan
17182,GMC_Terrain_2018,White,2018,25541379,931495,Automatic,Sedan
19342,GMC_Terrain_2018,White,2018,25955522,931495,Automatic,Sedan
19597,GMC_Terrain_2018,Blue,2018,30291253,931495,Automatic,Sedan
19765,GMC_Terrain_2018,Blue,2018,26282039,931495,Automatic,Sedan
36,Infiniti_QX70_2017,Black,2017,27038060,247818,Manual,Sedan
5640,Infiniti_QX70_2017,Orange,2017,26605901,247818,Manual,Sedan
7936,Infiniti_QX70_2017,Black,2017,20632622,247818,Manual,Sedan
9062,Infiniti_QX70_2017,White,2017,19583475,247818,Manual,Sedan
9560,Infiniti_QX70_2017,Red,2017,24804525,247818,Manual,Sedan
10489,Infiniti_QX70_2017,White,2017,20917396,247818,Manual,Sedan
11587,Infiniti_QX70_2017,White,2017,28899208,247818,Manual,Sedan
11621,Infiniti_QX70_2017,Red,2017,24517108,247818,Manual,Sedan
11875,Infiniti_QX70_2017,Red,2017,26289217,247818,Manual,Sedan
12171,Infiniti_QX70_2017,Black,2017,26382719,247818,Manual,Sedan
16076,Infiniti_QX70_2017,White,2017,20482789,247818,Manual,Sedan
16267,Infiniti_QX70_2017,Orange,2017,23413907,247818,Manual,Sedan
19861,Infiniti_QX70_2017,Black,2017,23378154,247818,Manual,Sedan
1031,Chrysler_Cirrus_2009,White,2009,22283300,287875,Automatic,Sedan
1351,Chrysler_Cirrus_2009,Blue,2009,28504625,287875,Automatic,Sedan
3634,Chrysler_Cirrus_2009,Blue,2009,26935038,287875,Automatic,Sedan
4733,Chrysler_Cirrus_2009,Black,2009,21992761,287875,Automatic,Sedan
5587,Chrysler_Cirrus_2009,White,2009,29223729,287875,Automatic,Sedan
5884,Chrysler_Cirrus_2009,Black,2009,21030727,287875,Automatic,Sedan
7655,Chrysler_Cirrus_2009,Black,2009,19839407,287875,Automatic,Sedan
8680,Chrysler_Cirrus_2009,Black,2009,24470570,287875,Automatic,Sedan
8750,Chrysler_Cirrus_2009,Black,2009,27074052,287875,Automatic,Sedan
10716,Chrysler_Cirrus_2009,Blue,2009,21178990,287875,Automatic,Sedan
11460,Chrysler_Cirrus_2009,Blue,2009,27062530,287875,Automatic,Sedan
12216,Chrysler_Cirrus_2009,Red,2009,26946990,287875,Automatic,Sedan
13662,Chrysler_Cirrus_2009,Black,2009,24497218,287875,Automatic,Sedan
16216,Chrysler_Cirrus_2009,Blue,2009,23921980,287875,Automatic,Sedan
16345,Chrysler_Cirrus_2009,White,2009,26868710,287875,Automatic,Sedan
16882,Chrysler_Cirrus_2009,Black,2009,27443786,287875,Automatic,Sedan
17939,Chrysler_Cirrus_2009,Blue,2009,25948828,287875,Automatic,Sedan
18859,Chrysler_Cirrus_2009,Red,2009,27398238,287875,Automatic,Sedan
19707,Chrysler_Cirrus_2009,Black,2009,25858720,287875,Automatic,Sedan
19816,Chrysler_Cirrus_2009,Black,2009,24162963,287875,Automatic,Sedan
38,Nissan_March_2015,White,2015,28596513,883703,Automatic,Coupe
551,Nissan_March_2015,White,2015,27153927,883703,Automatic,Coupe
1118,Nissan_March_2015,Blue,2015,25385600,883703,Automatic,Coupe
1862,Nissan_March_2015,Red,2015,31904559,883703,Automatic,Coupe
5365,Nissan_March_2015,Black,2015,29788743,883703,Automatic,Coupe
7174,Nissan_March_2015,Black,2015,27223595,883703,Automatic,Coupe
7286,Nissan_March_2015,White,2015,33088776,883703,Automatic,Coupe
7532,Nissan_March_2015,Blue,2015,30372836,883703,Automatic,Coupe
8136,Nissan_March_2015,Red,2015,29468058,883703,Automatic,Coupe
8451,Nissan_March_2015,Black,2015,24583011,883703,Automatic,Coupe
9094,Nissan_March_2015,White,2015,30807440,883703,Automatic,Coupe
9321,Nissan_March_2015,Red,2015,29969852,883703,Automatic,Coupe
9947,Nissan_March_2015,Black,2015,31012717,883703,Automatic,Coupe
10009,Nissan_March_2015,Black,2015,32647070,883703,Automatic,Coupe
13610,Nissan_March_2015,White,2015,34178146,883703,Automatic,Coupe
13816,Nissan_March_2015,Black,2015,24818607,883703,Automatic,Coupe
14353,Nissan_March_2015,White,2015,28930017,883703,Automatic,Coupe
18703,Nissan_March_2015,Red,2015,28799179,883703,Automatic,Coupe
18860,Nissan_March_2015,Blue,2015,31327514,883703,Automatic,Coupe
19421,Nissan_March_2015,White,2015,26911411,883703,Automatic,Coupe
19547,Nissan_March_2015,White,2015,33459825,883703,Automatic,Coupe
19622,Nissan_March_2015,Blue,2015,30281494,883703,Automatic,Coupe
1355,Giant_Giant GF-70_2015,Blue,2015,30254519,250469,Automatic,SUV
1568,Giant_Giant GF-70_2015,Red,2015,28353403,250469,Automatic,SUV
2223,Giant_Giant GF-70_2015,Orange,2015,32366955,250469,Automatic,SUV
4562,Giant_Giant GF-70_2015,Black,2015,25114607,250469,Automatic,SUV
6022,Giant_Giant GF-70_2015,Black,2015,28754041,250469,Automatic,SUV
6863,Giant_Giant GF-70_2015,Black,2015,30895832,250469,Automatic,SUV
7334,Giant_Giant GF-70_2015,Red,2015,26045907,250469,Automatic,SUV
9327,Giant_Giant GF-70_2015,Blue,2015,23392012,250469,Automatic,SUV
10750,Giant_Giant GF-70_2015,Red,2015,31896238,250469,Automatic,SUV
12412,Giant_Giant GF-70_2015,Blue,2015,24482554,250469,Automatic,SUV
13294,Giant_Giant GF-70_2015,Blue,2015,31040852,250469,Automatic,SUV
14343,Giant_Giant GF-70_2015,Blue,2015,29587828,250469,Automatic,SUV
16038,Giant_Giant GF-70_2015,White,2015,32981074,250469,Automatic,SUV
16654,Giant_Giant GF-70_2015,Blue,2015,30371320,250469,Automatic,SUV
16747,Giant_Giant GF-70_2015,Black,2015,23878350,250469,Automatic,SUV
18361,Giant_Giant GF-70_2015,Blue,2015,26224671,250469,Automatic,SUV
18951,Giant_Giant GF-70_2015,Blue,2015,26675819,250469,Automatic,SUV
19965,Giant_Giant GF-70_2015,Orange,2015,25073867,250469,Automatic,SUV
41,Chevrolet_Colorado_2012,White,2012,26615636,828143,Manual,Sedan
898,Chevrolet_Colorado_2012,White,2012,26716094,828143,Manual,Sedan
1406,Chevrolet_Colorado_2012,Blue,2012,27977252,828143,Manual,Sedan
2696,Chevrolet_Colorado_2012,White,2012,18877884,828143,Manual,Sedan
2887,Chevrolet_Colorado_2012,Blue,2012,24457572,828143,Manual,Sedan
3533,Chevrolet_Colorado_2012,Black,2012,18931087,828143,Manual,Sedan
4239,Chevrolet_Colorado_2012,Orange,2012,23255769,828143,Manual,Sedan
4372,Chevrolet_Colorado_2012,Black,2012,20989290,828143,Manual,Sedan
5960,Chevrolet_Colorado_2012,Black,2012,20182536,828143,Manual,Sedan
7519,Chevrolet_Colorado_2012,Black,2012,23543144,828143,Manual,Sedan
8040,Chevrolet_Colorado_2012,Blue,2012,19570509,828143,Manual,Sedan
9536,Chevrolet_Colorado_2012,Black,2012,22702892,828143,Manual,Sedan
12529,Chevrolet_Colorado_2012,Black,2012,21422238,828143,Manual,Sedan
13472,Chevrolet_Colorado_2012,Red,2012,25954644,828143,Manual,Sedan
15044,Chevrolet_Colorado_2012,White,2012,27673644,828143,Manual,Sedan
15266,Chevrolet_Colorado_2012,Black,2012,25995951,828143,Manual,Sedan
15291,Chevrolet_Colorado_2012,Black,2012,24588989,828143,Manual,Sedan
18845,Chevrolet_Colorado_2012,Red,2012,26685171,828143,Manual,Sedan
19111,Chevrolet_Colorado_2012,Black,2012,25827708,828143,Manual,Sedan
109,Ford_Mustang_2015,Orange,2015,31690841,394597,Automatic,SUV
