car_id,car_type,color,year,km
16932,Suzuki_Vitara_2018,Blue,2018,23845946
17952,Suzuki_Vitara_2018,Blue,2018,21175165
18214,Suzuki_Vitara_2018,Blue,2018,28190586
18427,Suzuki_Vitara_2018,Blue,2018,25492534
18852,Suzuki_Vitara_2018,Black,2018,20625600
19261,Suzuki_Vitara_2018,Blue,2018,28452286
19373,Suzuki_Vitara_2018,Black,2018,24782726
19660,Suzuki_Vitara_2018,Black,2018,21807955
19,Volkswagen_Tiguan_2011,White,2011,7864604
1472,Volkswagen_Tiguan_2011,White,2011,15495915
1586,Volkswagen_Tiguan_2011,White,2011,13670794
1960,Volkswagen_Tiguan_2011,Blue,2011,14547653
2494,Volkswagen_Tiguan_2011,Red,2011,13283313
2730,Volkswagen_Tiguan_2011,Black,2011,6948587
3739,Volkswagen_Tiguan_2011,White,2011,14947407
4252,Volkswagen_Tiguan_2011,Black,2011,14009373
4495,Volkswagen_Tiguan_2011,White,2011,15643163
4783,Volkswagen_Tiguan_2011,Blue,2011,9388435
5021,Volkswagen_Tiguan_2011,Black,2011,15005127
6217,Volkswagen_Tiguan_2011,White,2011,8699776
7321,Volkswagen_Tiguan_2011,White,2011,14682538
7419,Volkswagen_Tiguan_2011,Blue,2011,13626278
9245,Volkswagen_Tiguan_2011,Blue,2011,7207958
9510,Volkswagen_Tiguan_2011,Blue,2011,15486340
9684,Volkswagen_Tiguan_2011,Blue,2011,11894042
9720,Volkswagen_Tiguan_2011,White,2011,12339193
9929,Volkswagen_Tiguan_2011,Blue,2011,12261947
11676,Volkswagen_Tiguan_2011,Red,2011,8846598
12231,Volkswagen_Tiguan_2011,White,2011,12170070
13300,Volkswagen_Tiguan_2011,Blue,2011,6968656
13593,Volkswagen_Tiguan_2011,Red,2011,15514584
13627,Volkswagen_Tiguan_2011,White,2011,8002906
13740,Volkswagen_Tiguan_2011,Black,2011,13542652
13799,Volkswagen_Tiguan_2011,Red,2011,11232953
14021,Volkswagen_Tiguan_2011,Red,2011,15159004
16486,Volkswagen_Tiguan_2011,Red,2011,9755843
17173,Volkswagen_Tiguan_2011,Black,2011,10055441
17523,Volkswagen_Tiguan_2011,Red,2011,7457574
18284,Volkswagen_Tiguan_2011,White,2011,14315465
19012,Volkswagen_Tiguan_2011,Black,2011,10878673
19830,Volkswagen_Tiguan_2011,White,2011,12301924
20,Ford_F450 Super Duty_2010,White,2010,14256664
135,Ford_F450 Super Duty_2010,White,2010,18163837
264,Ford_F450 Super Duty_2010,Black,2010,20192822
1011,Ford_F450 Super Duty_2010,White,2010,14652820
1131,Ford_F450 Super Duty_2010,Black,2010,19071906
2141,Ford_F450 Super Duty_2010,Black,2010,19577527
2656,Ford_F450 Super Duty_2010,Blue,2010,16044512
3043,Ford_F450 Super Duty_2010,White,2010,18492685
3603,Ford_F450 Super Duty_2010,Blue,2010,11809399
3669,Ford_F450 Super Duty_2010,Red,2010,14480133
4652,Ford_F450 Super Duty_2010,Black,2010,19832993
4820,Ford_F450 Super Duty_2010,Blue,2010,17080035
4914,Ford_F450 Super Duty_2010,Black,2010,20364866
6155,Ford_F450 Super Duty_2010,Black,2010,18640758
7961,Ford_F450 Super Duty_2010,Black,2010,15289314
8528,Ford_F450 Super Duty_2010,White,2010,16196304
8666,Ford_F450 Super Duty_2010,Orange,2010,16226425
8879,Ford_F450 Super Duty_2010,Blue,2010,12677857
9808,Ford_F450 Super Duty_2010,Black,2010,14271212
9934,Ford_F450 Super Duty_2010,Red,2010,20403266
10267,Ford_F450 Super Duty_2010,Red,2010,17736872
10730,Ford_F450 Super Duty_2010,White,2010,17188646
12194,Ford_F450 Super Duty_2010,Black,2010,18428382
12545,Ford_F450 Super Duty_2010,Blue,2010,11603350
12932,Ford_F450 Super Duty_2010,Blue,2010,13274359
12995,Ford_F450 Super Duty_2010,Blue,2010,18760308
14496,Ford_F450 Super Duty_2010,White,2010,12038881
14969,Ford_F450 Super Duty_2010,Red,2010,20216901
16100,Ford_F450 Super Duty_2010,White,2010,17969471
16458,Ford_F450 Super Duty_2010,Black,2010,13003821
18542,Ford_F450 Super Duty_2010,Blue,2010,13258320
19088,Ford_F450 Super Duty_2010,Red,2010,16799209
21,Mazda_CX-5_2021,Red,2021,29195638
39,Mazda_CX-5_2021,Red,2021,27797347
149,Mazda_CX-5_2021,Black,2021,25051211
722,Mazda_CX-5_2021,White,2021,25449352
2556,Mazda_CX-5_2021,Blue,2021,29392060
2698,Mazda_CX-5_2021,Black,2021,32071552
2776,Mazda_CX-5_2021,Red,2021,27054308
4715,Mazda_CX-5_2021,White,2021,27870013
6167,Mazda_CX-5_2021,Red,2021,26564170
6393,Mazda_CX-5_2021,Red,2021,31433239
6777,Mazda_CX-5_2021,Black,2021,35046649
8031,Mazda_CX-5_2021,Blue,2021,28121957
8753,Mazda_CX-5_2021,Blue,2021,25241691
8827,Mazda_CX-5_2021,White,2021,33330192
9819,Mazda_CX-5_2021,White,2021,29400695
9837,Mazda_CX-5_2021,White,2021,29552722
9974,Mazda_CX-5_2021,White,2021,32683397
11516,Mazda_CX-5_2021,Red,2021,31781011
11787,Mazda_CX-5_2021,Blue,2021,27149508
12263,Mazda_CX-5_2021,Black,2021,33877854
12530,Mazda_CX-5_2021,White,2021,34807650
12901,Mazda_CX-5_2021,Blue,2021,29686797
13041,Mazda_CX-5_2021,Blue,2021,30436201
13096,Mazda_CX-5_2021,Blue,2021,29819977
13925,Mazda_CX-5_2021,Black,2021,30040666
14118,Mazda_CX-5_2021,Black,2021,33315145
14383,Mazda_CX-5_2021,Red,2021,26125479
16192,Mazda_CX-5_2021,Black,2021,35041467
17643,Mazda_CX-5_2021,Black,2021,28153734
17889,Mazda_CX-5_2021,Red,2021,34357203
22,Ford_Figo_2016,Black,2016,28485594
329,Ford_Figo_2016,Black,2016,32484276
1520,Ford_Figo_2016,Black,2016,27302929
2359,Ford_Figo_2016,White,2016,32686967
2687,Ford_Figo_2016,Orange,2016,28875106
2869,Ford_Figo_2016,Orange,2016,30547265
3384,Ford_Figo_2016,Blue,2016,29047023
3540,Ford_Figo_2016,Blue,2016,29880574
3671,Ford_Figo_2016,Blue,2016,35138520
3726,Ford_Figo_2016,Blue,2016,30747531
4123,Ford_Figo_2016,Black,2016,30948802
4532,Ford_Figo_2016,Blue,2016,30014767
5196,Ford_Figo_2016,White,2016,34116452
7190,Ford_Figo_2016,White,2016,28334651
7600,Ford_Figo_2016,Blue,2016,27288789
8216,Ford_Figo_2016,Black,2016,28394266
8824,Ford_Figo_2016,Black,2016,30345345
8946,Ford_Figo_2016,White,2016,27123979
9151,Ford_Figo_2016,White,2016,31420322
9495,Ford_Figo_2016,Blue,2016,34649120
9805,Ford_Figo_2016,Red,2016,32090652
10217,Ford_Figo_2016,Blue,2016,35679202
10800,Ford_Figo_2016,Blue,2016,27682181
10865,Ford_Figo_2016,Black,2016,26298334
12511,Ford_Figo_2016,White,2016,30734510
12608,Ford_Figo_2016,Black,2016,33764599
13487,Ford_Figo_2016,Black,2016,32247938
13508,Ford_Figo_2016,Blue,2016,35408544
13579,Ford_Figo_2016,Black,2016,34566996
14822,Ford_Figo_2016,Black,2016,31451320
14974,Ford_Figo_2016,White,2016,34176541
17776,Ford_Figo_2016,Red,2016,28412072
18367,Ford_Figo_2016,Red,2016,27744306
19420,Ford_Figo_2016,Black,2016,32873510
23,Lincoln_MKC_2016,Blue,2016,11516346
1136,Lincoln_MKC_2016,Black,2016,9530029
1563,Lincoln_MKC_2016,Black,2016,8926061
1615,Lincoln_MKC_2016,White,2016,9901579
1665,Lincoln_MKC_2016,White,2016,4757745
2055,Lincoln_MKC_2016,Blue,2016,10483714
2401,Lincoln_MKC_2016,Black,2016,3666789
4178,Lincoln_MKC_2016,White,2016,10271047
4734,Lincoln_MKC_2016,Blue,2016,8677958
5334,Lincoln_MKC_2016,Black,2016,7714670
6193,Lincoln_MKC_2016,Black,2016,7793611
6700,Lincoln_MKC_2016,Red,2016,4974123
8403,Lincoln_MKC_2016,Black,2016,8317618
9107,Lincoln_MKC_2016,Red,2016,9975931
9641,Lincoln_MKC_2016,White,2016,7015120
11452,Lincoln_MKC_2016,Blue,2016,9400719
11610,Lincoln_MKC_2016,Black,2016,11066933
12504,Lincoln_MKC_2016,White,2016,5041081
12772,Lincoln_MKC_2016,Red,2016,7478053
13257,Lincoln_MKC_2016,White,2016,12430440
13350,Lincoln_MKC_2016,Black,2016,6803825
15679,Lincoln_MKC_2016,Black,2016,5435911
16616,Lincoln_MKC_2016,White,2016,3440011
18834,Lincoln_MKC_2016,Black,2016,7657424
19203,Lincoln_MKC_2016,Black,2016,3541872
19295,Lincoln_MKC_2016,Red,2016,7823025
19451,Lincoln_MKC_2016,White,2016,12272447
24,Mazda_CX-9_2012,White,2012,36159633
215,Mazda_CX-9_2012,Black,2012,41378276
2395,Mazda_CX-9_2012,White,2012,38097713
2836,Mazda_CX-9_2012,Red,2012,39896144
2913,Mazda_CX-9_2012,White,2012,32450229
3070,Mazda_CX-9_2012,Orange,2012,33668018
3302,Mazda_CX-9_2012,Blue,2012,41470591
3461,Mazda_CX-9_2012,Blue,2012,33801167
6819,Mazda_CX-9_2012,Black,2012,34298561
7216,Mazda_CX-9_2012,Black,2012,37126438
7857,Mazda_CX-9_2012,Red,2012,42009911
7964,Mazda_CX-9_2012,Red,2012,37152476
9544,Mazda_CX-9_2012,Red,2012,33795717
9945,Mazda_CX-9_2012,Red,2012,36586216
10677,Mazda_CX-9_2012,Orange,2012,37035715
12370,Mazda_CX-9_2012,Black,2012,39992640
12646,Mazda_CX-9_2012,White,2012,32045972
12890,Mazda_CX-9_2012,Blue,2012,37893368
16962,Mazda_CX-9_2012,White,2012,37356222
17674,Mazda_CX-9_2012,Black,2012,39672345
17777,Mazda_CX-9_2012,Red,2012,34921355
18204,Mazda_CX-9_2012,White,2012,38533562
19098,Mazda_CX-9_2012,Black,2012,41252929
25,Renault_Kangoo_2015,Red,2015,20037953
95,Renault_Kangoo_2015,Blue,2015,13528647
122,Renault_Kangoo_2015,Blue,2015,14495665
132,Renault_Kangoo_2015,Black,2015,15808804
172,Renault_Kangoo_2015,White,2015,16256727
391,Renault_Kangoo_2015,White,2015,16668623
742,Renault_Kangoo_2015,Black,2015,17558793
1041,Renault_Kangoo_2015,Black,2015,13970057
1992,Renault_Kangoo_2015,Orange,2015,19003736
2009,Renault_Kangoo_2015,Blue,2015,14312201
2078,Renault_Kangoo_2015,Black,2015,21106489
2980,Renault_Kangoo_2015,Red,2015,14294589
3274,Renault_Kangoo_2015,White,2015,20656786
3375,Renault_Kangoo_2015,Blue,2015,17270073
3418,Renault_Kangoo_2015,Black,2015,17114357
3505,Renault_Kangoo_2015,White,2015,20040487
6451,Renault_Kangoo_2015,Black,2015,20215017
7391,Renault_Kangoo_2015,White,2015,17523405
7746,Renault_Kangoo_2015,Red,2015,16432256
8187,Renault_Kangoo_2015,White,2015,13274569
8552,Renault_Kangoo_2015,Red,2015,19188603
8705,Renault_Kangoo_2015,Black,2015,20503917
8802,Renault_Kangoo_2015,Blue,2015,22641045
9771,Renault_Kangoo_2015,Black,2015,15898415
10884,Renault_Kangoo_2015,White,2015,17549532
11392,Renault_Kangoo_2015,Red,2015,20423884
14131,Renault_Kangoo_2015,Red,2015,18836054
15402,Renault_Kangoo_2015,White,2015,17541927
16123,Renault_Kangoo_2015,Black,2015,19162153
16766,Renault_Kangoo_2015,Black,2015,13023532
17550,Renault_Kangoo_2015,Black,2015,16496349
19446,Renault_Kangoo_2015,White,2015,18363962
19606,Renault_Kangoo_2015,Red,2015,21519485
19723,Renault_Kangoo_2015,Black,2015,21889834
26,Jaguar_XF_2013,Blue,2013,31301066
974,Jaguar_XF_2013,Red,2013,35853024
2525,Jaguar_XF_2013,Blue,2013,31419614
2548,Jaguar_XF_2013,Red,2013,33435430
2799,Jaguar_XF_2013,Black,2013,32227298
3310,Jaguar_XF_2013,Black,2013,34601567
3331,Jaguar_XF_2013,Orange,2013,32532729
3365,Jaguar_XF_2013,Blue,2013,32253265
3404,Jaguar_XF_2013,Black,2013,32479315
3523,Jaguar_XF_2013,Blue,2013,28483983
4172,Jaguar_XF_2013,Orange,2013,29833148
4510,Jaguar_XF_2013,Red,2013,31818729
4902,Jaguar_XF_2013,White,2013,31799593
5075,Jaguar_XF_2013,Black,2013,27559618
5872,Jaguar_XF_2013,White,2013,28382492
5908,Jaguar_XF_2013,Black,2013,29816137
6814,Jaguar_XF_2013,Black,2013,29706093
7125,Jaguar_XF_2013,White,2013,28608368
7917,Jaguar_XF_2013,Red,2013,26966367
8126,Jaguar_XF_2013,White,2013,35855776
8629,Jaguar_XF_2013,Red,2013,28160879
8963,Jaguar_XF_2013,Black,2013,32777820
9083,Jaguar_XF_2013,Red,2013,32562221
9144,Jaguar_XF_2013,Red,2013,36260614
10308,Jaguar_XF_2013,Black,2013,28191953
10962,Jaguar_XF_2013,Black,2013,30696360
11619,Jaguar_XF_2013,Orange,2013,36112152
13845,Jaguar_XF_2013,White,2013,30444153
17673,Jaguar_XF_2013,White,2013,31881883
19591,Jaguar_XF_2013,Black,2013,30188055
27,Nissan_Sentra_2012,Black,2012,30599450
964,Nissan_Sentra_2012,Black,2012,37850272
1043,Nissan_Sentra_2012,Red,2012,36049607
1090,Nissan_Sentra_2012,Blue,2012,32976614
3408,Nissan_Sentra_2012,Orange,2012,35528834
5176,Nissan_Sentra_2012,White,2012,36821651
5651,Nissan_Sentra_2012,Red,2012,36622379
5985,Nissan_Sentra_2012,White,2012,36194586
6558,Nissan_Sentra_2012,White,2012,28390493
6988,Nissan_Sentra_2012,White,2012,30171989
7098,Nissan_Sentra_2012,Black,2012,35783640
9465,Nissan_Sentra_2012,Black,2012,29212725
10216,Nissan_Sentra_2012,Red,2012,31939089
10221,Nissan_Sentra_2012,Blue,2012,33845093
10733,Nissan_Sentra_2012,White,2012,29099676
10763,Nissan_Sentra_2012,White,2012,32465892
12124,Nissan_Sentra_2012,White,2012,29057134
12625,Nissan_Sentra_2012,Red,2012,31997132
13548,Nissan_Sentra_2012,White,2012,33417192
14109,Nissan_Sentra_2012,Red,2012,33975336
14176,Nissan_Sentra_2012,Red,2012,30203961
14198,Nissan_Sentra_2012,Black,2012,36158967
16952,Nissan_Sentra_2012,Black,2012,30795435
17504,Nissan_Sentra_2012,Black,2012,33093232
17691,Nissan_Sentra_2012,Red,2012,30522208
17724,Nissan_Sentra_2012,Blue,2012,37610396
18514,Nissan_Sentra_2012,Black,2012,37875084
19199,Nissan_Sentra_2012,Black,2012,36029926
19230,Nissan_Sentra_2012,White,2012,30854885
19629,Nissan_Sentra_2012,White,2012,31394642
28,GMC_Acadia_2011,White,2011,27417366
815,GMC_Acadia_2011,White,2011,19937925
1375,GMC_Acadia_2011,White,2011,27322099
3700,GMC_Acadia_2011,Red,2011,21136172
4404,GMC_Acadia_2011,Black,2011,23904624
4602,GMC_Acadia_2011,White,2011,24101456
4955,GMC_Acadia_2011,Red,2011,20699455
5761,GMC_Acadia_2011,Blue,2011,26669960
6984,GMC_Acadia_2011,Black,2011,20054472
7696,GMC_Acadia_2011,Black,2011,28705627
8474,GMC_Acadia_2011,Black,2011,25387336
8770,GMC_Acadia_2011,Blue,2011,23018821
8773,GMC_Acadia_2011,Blue,2011,20640230
9900,GMC_Acadia_2011,Black,2011,21725639
10988,GMC_Acadia_2011,Black,2011,23957319
11344,GMC_Acadia_2011,White,2011,20297615
11903,GMC_Acadia_2011,Blue,2011,22074325
12790,GMC_Acadia_2011,White,2011,29312060
13503,GMC_Acadia_2011,Blue,2011,29250769
14214,GMC_Acadia_2011,Blue,2011,21464991
14538,GMC_Acadia_2011,Black,2011,20992261
15511,GMC_Acadia_2011,White,2011,20366256
15639,GMC_Acadia_2011,Blue,2011,23704214
17513,GMC_Acadia_2011,Black,2011,19682553
18088,GMC_Acadia_2011,Red,2011,19998503
19302,GMC_Acadia_2011,Black,2011,23821937
29,Audi_A6_2018,White,2018,26783846
1029,Audi_A6_2018,Red,2018,23163267
1983,Audi_A6_2018,Red,2018,22378048
3200,Audi_A6_2018,Red,2018,23876033
6249,Audi_A6_2018,White,2018,20366757
8607,Audi_A6_2018,Red,2018,27996157
9178,Audi_A6_2018,Black,2018,29310394
9305,Audi_A6_2018,Black,2018,20410025
10033,Audi_A6_2018,Red,2018,21485158
11238,Audi_A6_2018,Red,2018,23608229
12919,Audi_A6_2018,Black,2018,27344796
13067,Audi_A6_2018,White,2018,19426668
13921,Audi_A6_2018,Red,2018,27881741
14488,Audi_A6_2018,Red,2018,21278635
15566,Audi_A6_2018,Blue,2018,20611950
15698,Audi_A6_2018,Black,2018,23663237
17385,Audi_A6_2018,Red,2018,25691678
17703,Audi_A6_2018,Black,2018,22502829
17765,Audi_A6_2018,Red,2018,22660756
18754,Audi_A6_2018,White,2018,27526362
18886,Audi_A6_2018,Black,2018,27589972
19674,Audi_A6_2018,Blue,2018,24769225
30,Porsche_Cayman_2015,Black,2015,13749199
740,Porsche_Cayman_2015,White,2015,17439951
1061,Porsche_Cayman_2015,White,2015,19996133
2723,Porsche_Cayman_2015,Black,2015,13036477
2894,Porsche_Cayman_2015,Orange,2015,16069533
3150,Porsche_Cayman_2015,Blue,2015,21762982
3674,Porsche_Cayman_2015,White,2015,13030854
5225,Porsche_Cayman_2015,Blue,2015,15759417
5268,Porsche_Cayman_2015,Black,2015,19660419
5758,Porsche_Cayman_2015,Red,2015,19232049
7119,Porsche_Cayman_2015,Red,2015,16408759
9438,Porsche_Cayman_2015,Blue,2015,19259142
9883,Porsche_Cayman_2015,Red,2015,21131979
10912,Porsche_Cayman_2015,Black,2015,20780942
11672,Porsche_Cayman_2015,Red,2015,14086191
11773,Porsche_Cayman_2015,Blue,2015,20418524
12468,Porsche_Cayman_2015,Red,2015,19242267
12603,Porsche_Cayman_2015,Red,2015,17501777
13542,Porsche_Cayman_2015,Blue,2015,19100783
13638,Porsche_Cayman_2015,Blue,2015,13186832
14660,Porsche_Cayman_2015,Black,2015,16662315
14812,Porsche_Cayman_2015,Blue,2015,16870858
15849,Porsche_Cayman_2015,Black,2015,15776045
15869,Porsche_Cayman_2015,White,2015,21624402
16037,Porsche_Cayman_2015,Black,2015,15008552
16712,Porsche_Cayman_2015,Black,2015,19757571
18014,Porsche_Cayman_2015,White,2015,13675911
18022,Porsche_Cayman_2015,Red,2015,13498636
18395,Porsche_Cayman_2015,Blue,2015,21439119
18574,Porsche_Cayman_2015,White,2015,17226094
18928,Porsche_Cayman_2015,Black,2015,21525335
31,Mercedes Benz_Clase C_2009,Blue,2009,38159267
3532,Mercedes Benz_Clase C_2009,White,2009,32794596
3850,Mercedes Benz_Clase C_2009,Black,2009,35265581
4601,Mercedes Benz_Clase C_2009,Blue,2009,31687915
6352,Mercedes Benz_Clase C_2009,Blue,2009,30968757
6528,Mercedes Benz_Clase C_2009,White,2009,39526845
6694,Mercedes Benz_Clase C_2009,White,2009,36888548
7122,Mercedes Benz_Clase C_2009,Black,2009,38297157
7128,Mercedes Benz_Clase C_2009,White,2009,33252456
7819,Mercedes Benz_Clase C_2009,Blue,2009,39919336
8364,Mercedes Benz_Clase C_2009,Black,2009,32069583
8596,Mercedes Benz_Clase C_2009,Black,2009,37220203
9104,Mercedes Benz_Clase C_2009,White,2009,38621656
9201,Mercedes Benz_Clase C_2009,Black,2009,36440466
11096,Mercedes Benz_Clase C_2009,Red,2009,33951329
12446,Mercedes Benz_Clase C_2009,Orange,2009,39083539
12647,Mercedes Benz_Clase C_2009,Red,2009,37840886
15530,Mercedes Benz_Clase C_2009,Blue,2009,38361466
16231,Mercedes Benz_Clase C_2009,White,2009,31247367
16235,Mercedes Benz_Clase C_2009,Blue,2009,33353384
16963,Mercedes Benz_Clase C_2009,White,2009,37523342
16989,Mercedes Benz_Clase C_2009,Blue,2009,36734119
17601,Mercedes Benz_Clase C_2009,White,2009,38791234
17886,Mercedes Benz_Clase C_2009,Black,2009,34083841
32,Hyundai_Creta_2019,Red,2019,28538162
1432,Hyundai_Creta_2019,Blue,2019,26417882
3162,Hyundai_Creta_2019,Blue,2019,30402523
4251,Hyundai_Creta_2019,White,2019,26941034
5101,Hyundai_Creta_2019,Red,2019,23588247
6154,Hyundai_Creta_2019,Blue,2019,24390752
6165,Hyundai_Creta_2019,Blue,2019,26097425
6990,Hyundai_Creta_2019,Blue,2019,32257315
7448,Hyundai_Creta_2019,Black,2019,24293249
8191,Hyundai_Creta_2019,Black,2019,28145388
8432,Hyundai_Creta_2019,Blue,2019,24837411
10628,Hyundai_Creta_2019,Blue,2019,28774279
11562,Hyundai_Creta_2019,Red,2019,24750466
11798,Hyundai_Creta_2019,White,2019,31613873
11807,Hyundai_Creta_2019,Red,2019,25229204
14684,Hyundai_Creta_2019,Blue,2019,28323634
15564,Hyundai_Creta_2019,Orange,2019,32460010
16021,Hyundai_Creta_2019,Black,2019,32561952
16111,Hyundai_Creta_2019,Black,2019,32373548
16333,Hyundai_Creta_2019,White,2019,29205396
18692,Hyundai_Creta_2019,Red,2019,24547767
19210,Hyundai_Creta_2019,Black,2019,23949793
19868,Hyundai_Creta_2019,Blue,2019,24452721
33,Volkswagen_Saveiro_2015,White,2015,18051646
483,Volkswagen_Saveiro_2015,Orange,2015,21982575
1635,Volkswagen_Saveiro_2015,Orange,2015,21828426
1769,Volkswagen_Saveiro_2015,Red,2015,16042664
1898,Volkswagen_Saveiro_2015,White,2015,17205561
2102,Volkswagen_Saveiro_2015,Black,2015,17365022
2107,Volkswagen_Saveiro_2015,Red,2015,16053200
2514,Volkswagen_Saveiro_2015,Red,2015,13715334
3487,Volkswagen_Saveiro_2015,Black,2015,21904020
4707,Volkswagen_Saveiro_2015,White,2015,18605066
4760,Volkswagen_Saveiro_2015,White,2015,14320953
5306,Volkswagen_Saveiro_2015,Black,2015,17495698
6448,Volkswagen_Saveiro_2015,Blue,2015,20804440
7252,Volkswagen_Saveiro_2015,White,2015,17369706
7319,Volkswagen_Saveiro_2015,White,2015,21778902
7825,Volkswagen_Saveiro_2015,Black,2015,16230812
8080,Volkswagen_Saveiro_2015,Blue,2015,21920480
9328,Volkswagen_Saveiro_2015,Blue,2015,19840387
11154,Volkswagen_Saveiro_2015,Blue,2015,22107550
11375,Volkswagen_Saveiro_2015,Orange,2015,14306946
11468,Volkswagen_Saveiro_2015,White,2015,19762593
12067,Volkswagen_Saveiro_2015,Black,2015,13867760
12211,Volkswagen_Saveiro_2015,White,2015,16016525
12464,Volkswagen_Saveiro_2015,Black,2015,21069336
13098,Volkswagen_Saveiro_2015,White,2015,21089319
14579,Volkswagen_Saveiro_2015,Black,2015,22124589
16183,Volkswagen_Saveiro_2015,Blue,2015,21381311
16566,Volkswagen_Saveiro_2015,Blue,2015,21352699
16948,Volkswagen_Saveiro_2015,Blue,2015,19925750
19109,Volkswagen_Saveiro_2015,Red,2015,16533985
19464,Volkswagen_Saveiro_2015,Black,2015,15206606
19808,Volkswagen_Saveiro_2015,Red,2015,18486051
34,GMC_Yukon_2020,Black,2020,28862102
1923,GMC_Yukon_2020,Blue,2020,21069904
2550,GMC_Yukon_2020,Red,2020,19738884
2922,GMC_Yukon_2020,Black,2020,21791887
4607,GMC_Yukon_2020,Black,2020,21790422
4767,GMC_Yukon_2020,Red,2020,21242825
5538,GMC_Yukon_2020,Black,2020,20826604
5697,GMC_Yukon_2020,White,2020,24064188
5796,GMC_Yukon_2020,Black,2020,26164016
5858,GMC_Yukon_2020,Red,2020,24766945
6017,GMC_Yukon_2020,Black,2020,24098180
6254,GMC_Yukon_2020,Black,2020,28980784
6952,GMC_Yukon_2020,Blue,2020,23993513
10211,GMC_Yukon_2020,Black,2020,27077182
10228,GMC_Yukon_2020,Red,2020,20530112
10374,GMC_Yukon_2020,White,2020,21305317
10506,GMC_Yukon_2020,Black,2020,23000797
10507,GMC_Yukon_2020,Black,2020,27757545
11369,GMC_Yukon_2020,Orange,2020,20021260
11428,GMC_Yukon_2020,Red,2020,22428945
11657,GMC_Yukon_2020,Blue,2020,22530577
12968,GMC_Yukon_2020,White,2020,26417428
13207,GMC_Yukon_2020,Black,2020,20246544
13899,GMC_Yukon_2020,Black,2020,24053479
14336,GMC_Yukon_2020,Blue,2020,28120516
14642,GMC_Yukon_2020,Red,2020,24464876
15066,GMC_Yukon_2020,Black,2020,27761900
15854,GMC_Yukon_2020,Blue,2020,29513038
17257,GMC_Yukon_2020,Red,2020,26810950
18737,GMC_Yukon_2020,Red,2020,25582552
19814,GMC_Yukon_2020,White,2020,22202964
35,GMC_Terrain_2018,Red,2018,24030337
357,GMC_Terrain_2018,Blue,2018,30155885
626,GMC_Terrain_2018,Black,2018,26383961
935,GMC_Terrain_2018,Black,2018,22314830
954,GMC_Terrain_2018,White,2018,22687663
985,GMC_Terrain_2018,White,2018,26033940
1197,GMC_Terrain_2018,Red,2018,28589322
2373,GMC_Terrain_2018,White,2018,27992214
2854,GMC_Terrain_2018,Red,2018,30239946
3490,GMC_Terrain_2018,Black,2018,21425571
3813,GMC_Terrain_2018,Red,2018,21903523
4480,GMC_Terrain_2018,Black,2018,24286717
6028,GMC_Terrain_2018,Red,2018,22145482
6749,GMC_Terrain_2018,White,2018,24811236
6935,GMC_Terrain_2018,Black,2018,24718360
7723,GMC_Terrain_2018,Red,2018,24296246
11945,GMC_Terrain_2018,White,2018,27649246
12328,GMC_Terrain_2018,White,2018,20805603
12727,GMC_Terrain_2018,Black,2018,22534828
12777,GMC_Terrain_2018,White,2018,28206733
13175,GMC_Terrain_2018,Black,2018,27558894
15067,GMC_Terrain_2018,Black,2018,21267529
16526,GMC_Terrain_2018,Red,2018,27325775
16609,GMC_Terrain_2018,Red,2018,25475518
